FIPS,quadrant,avg_down,avg_up,max_down,max_up,num_providers,num_platforms,top_plat_type,top_plat_ratio,bscore_raw,bscore_norm,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,Building Type_Commercial & Office Buildings,Building Type_Industrial & Manufacturing Buildings,Building Type_Mixed Residential & Commercial Buildings,Building Type_Multi-Family Elevator Buildings,Building Type_Multi-Family Walk-Up Buildings,Building Type_One & Two Family Buildings,Building Type_Open Space & Outdoor Recreation,Building Type_Parking Facilities,Building Type_Public Facilities & Institutions,Building Type_Transportation & Utility,Building Type_Vacant Land,Population Density (per sq. mile),Area (Land),Area Total:,Area Total: Area (Water),Total Population:,Households:,Households: Less than $10_000,Households: $10_000 to $14_999,Households: $15_000 to $19_999,Households: $20_000 to $24_999,Households: $25_000 to $29_999,Households: $30_000 to $34_999,Households: $35_000 to $39_999,Households: $40_000 to $44_999,Households: $45_000 to $49_999,Households: $50_000 to $59_999,Households: $60_000 to $74_999,Households: $75_000 to $99_999,Households: $100_000 to $124_999,Households: $125_000 to $149_999,Households: $150_000 to $199_999,Households: $200_000 or More,Per capita income (In 2014 Inflation adjusted dollars),Gini Index
36081044800,3,109.6938776,32.10204082,300,100.0,5,3,Copper,0.6,158.244898,-0.596424904,1205307,399190,806117,6701,8240,0,0,0,484,771.17,724,736,0,0,8,1,33,269,3,1,1,0,9,32983.47,0.079585311,0.07958531,0.0,2625,774,59,26,83,98,22,45,15,30,42,35,98,87,70,25,28,11,19524.0,0.4819
36081051300,1,241.0706522,115.4011304,1000,1000.0,4,4,Copper,0.371428571,400.7712174,0.684601766,1139303,177365,961938,0,2765,0,0,0,642,1034.34,853,857,0,0,3,0,62,417,0,3,1,0,17,26175.96,0.074725057,0.07472505,0.0,1956,796,60,36,5,21,17,37,63,80,14,79,129,135,61,16,20,23,28009.0,0.375
36081055500,1,333.0697674,257.7853023,1000,1000.0,5,4,Fiber,0.321428571,564.4624186,1.54922048,1336770,690518,646252,29436,57279,45204,107770,268738,402,593.25,674,811,6,27,20,0,81,135,0,24,4,1,3,38735.01,0.058009535,0.05800954,0.0,2247,664,81,31,11,17,47,27,46,59,46,68,21,129,31,23,13,14,18689.0,0.4164
36081056700,1,303.3186813,227.48,1000,1000.0,7,4,Copper,0.414634146,520.5586813,1.31732046,1908520,49748,1858772,3980,30873,5235,4130,0,1479,2178.75,1602,1630,0,1,22,0,58,901,0,11,1,2,2,34132.49,0.122258868,0.1222589,0.0,4173,1436,40,66,69,23,53,104,53,63,69,72,171,367,98,54,100,34,27872.0,0.4003
36081032700,3,114.46875,33.9805,300,100.0,5,3,Cable,0.433962264,163.959,-0.566242955,1182698,64231,1118467,6365,42108,880,2560,0,713,969.75,1043,1088,1,0,36,0,109,323,0,0,1,0,5,66959.8,0.058243899,0.0582439,0.0,3900,1211,85,35,75,98,80,33,61,36,50,96,93,215,118,46,53,37,22148.0,0.4191
36081025100,2,148.5076923,24.26018462,330,100.0,6,3,Copper,0.538461538,196.6377846,-0.393633257,2412562,240064,2172498,36157,75207,15176,8847,15085,484,1011.0,2300,2399,12,1,34,3,180,161,2,5,6,1,9,60749.88,0.091522818,0.09152282,0.0,5560,2353,65,131,234,159,126,99,247,237,112,145,138,225,232,57,61,85,27123.0,0.448
36081050700,1,181.5934579,31.93218692,330,100.0,6,3,Copper,0.428571429,233.5595514,-0.198612081,1701520,33539,1667981,6482,20361,0,500,0,904,1632.93,1364,1378,3,0,3,0,159,652,1,6,1,2,19,26822.99,0.139842733,0.1398427,0.0,3751,1366,117,34,114,23,44,52,22,79,13,30,112,329,142,61,89,105,34223.0,0.4651
36081058300,1,326.1538462,258.6923077,1000,1000.0,7,4,Fixed_wireless,0.259259259,559.0,1.520367926,1794091,202543,1591548,52707,102061,0,4400,0,497,1122.0,1328,1452,2,0,90,1,172,215,0,0,3,0,0,59468.39,0.055256241,0.05525624,0.0,3286,1216,139,64,26,85,26,36,31,82,71,61,138,162,123,64,80,28,26653.0,0.4289
36081060300,1,285.7837838,227.2203243,1000,1000.0,8,4,Copper,0.307692308,503.3939459,1.22665614,916557,218267,698290,13014,87700,38425,20504,16000,494,760.0,690,752,13,6,18,0,57,283,1,16,0,2,6,26261.31,0.070026965,0.07002696,0.0,1839,717,33,47,16,35,9,41,20,46,16,50,86,100,79,47,54,38,32046.0,0.3944
36081073900,3,126.1267606,24.12676056,330,100.0,8,4,Copper,0.472222222,175.1901408,-0.506919946,3700894,286377,3414517,170393,28446,54600,0,0,191,447.92,2949,3159,6,0,13,24,0,78,0,1,4,0,4,62253.25,0.086983415,0.08698341,0.0,5415,2721,108,63,48,91,19,99,84,74,153,271,324,400,297,119,324,247,52017.0,0.4074
36081071305,3,101.2962963,13.7037037,330,100.0,9,3,Copper,0.450980392,145.6481481,-0.662961074,3235728,461114,2774614,46576,26602,237406,8644,0,161,305.5,2569,2634,4,0,6,13,7,68,0,1,2,0,0,98257.71,0.051151202,0.0511512,0.0,5026,2291,223,86,81,79,74,17,80,26,43,210,178,372,304,126,246,146,42429.0,0.4354
36081025302,2,160.6785714,14.104,330,100.0,5,3,Copper,0.354166667,203.2305714,-0.358810085,1246845,268749,978096,38520,90089,9556,35420,51025,148,396.0,1232,1308,10,3,28,9,61,16,1,6,4,0,5,68243.73,0.039402885,0.03940288,0.0,2689,1066,113,63,59,9,27,46,65,32,130,57,224,117,32,72,20,0,22935.0,0.3765
36081033900,3,119.9310345,30.58868966,300,100.0,5,3,Copper,0.615384615,167.7253793,-0.546348898,1377337,163249,1214088,8952,31041,0,380,1506,494,746.0,1074,1101,3,0,6,1,63,282,0,0,3,0,0,59513.11,0.058239266,0.05823927,0.0,3466,1233,40,8,106,129,30,61,46,40,68,60,131,227,120,39,111,17,26225.0,0.3848
36081002500,1,403.4615385,314.0769231,1000,1000.0,4,4,Copper,0.420454545,662.5,2.067056057,2250236,75786,2174450,888,12800,3936,6040,0,108,32.0,3149,9201,0,0,2,3,0,0,4,1,0,2,0,83893.91,0.075631238,0.07563124,0.0,6345,3099,750,509,340,348,199,127,120,73,71,131,93,298,27,0,0,13,16098.0,0.5198
36081012200,3,138.1944444,40.33333333,300,100.0,2,3,Cable,0.366666667,189.3611111,-0.432068726,1176438,225401,951037,52261,109746,2624,16155,4275,661,1018.92,861,932,18,2,34,0,76,288,0,3,3,5,1,42002.59,0.079661759,0.07966176,0.0,3346,885,58,60,39,28,48,0,33,49,41,92,116,148,99,37,7,30,19526.0,0.3954
36081018501,1,328.7058824,222.2894118,1000,1000.0,6,4,Cable,0.511627907,542.8505882,1.435066556,1435573,37125,1398448,0,33790,0,0,0,232,443.75,1593,1630,2,0,18,6,62,91,0,1,1,0,2,97451.19,0.038039558,0.03803956,0.0,3707,1653,22,57,105,92,82,125,75,58,109,107,310,189,74,46,98,104,32911.0,0.4014
36081022900,1,521.6309524,419.2251429,1000,1000.0,5,4,Copper,0.390243902,833.7435238,2.971566222,296140,295540,600,34855,1500,21610,86063,147812,17,20.0,0,17,0,8,0,0,0,0,2,7,0,1,1,0.0,0.517012434,0.5170124,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
36081023200,3,104.0,30.77047273,300,100.0,6,3,Cable,0.416666667,152.3852364,-0.627375701,2331820,455112,1876708,4004,1271,6375,0,0,702,1119.45,1861,1875,0,0,3,15,40,387,0,1,11,0,6,45232.51,0.125352318,0.1253523,0.0,5670,1747,81,67,55,65,7,62,84,12,88,226,209,327,135,175,126,28,25937.0,0.3519
36081024300,1,235.1287554,106.1562918,1000,1000.0,9,4,Cable,0.364705882,392.7069013,0.64200596,3557520,1453384,2104136,21004,28944,965176,77338,193692,1165,2212.5,1859,1925,9,9,15,1,173,813,2,19,4,3,19,28431.04,0.209172784,0.2091728,0.0,5947,1846,48,89,78,55,96,90,124,58,86,139,371,267,138,96,40,71,23405.0,0.3762
36081038302,3,130.6794851,16.19370297,300,100.0,9,3,Copper,0.489795918,173.2763366,-0.517028681,7270121,7270121,0,16366,35200,0,0,0,51,12.0,0,8,0,0,0,0,0,0,15,2,0,4,4,25.09237,1.753521252,2.218327,0.4648056,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15484.0,
36081045200,3,125.0,24.60869565,300,100.0,5,3,Copper,0.555555556,169.8043478,-0.535367764,891790,623923,267867,0,0,0,0,0,135,224.25,199,200,0,0,0,1,15,64,1,0,4,0,0,11790.39,0.082609649,0.08260965,0.0,974,158,4,13,15,30,0,0,13,5,4,26,0,24,4,8,12,0,16037.0,0.4222
36081046800,3,117.1836735,34.55722449,300,100.0,3,3,Copper,0.450980392,165.9622857,-0.555661578,1354720,233171,1121549,8965,73683,3772,8116,0,885,1255.25,1085,1163,13,2,33,2,24,467,1,8,8,1,8,37764.27,0.088655237,0.08865523,0.0,3348,1141,98,24,43,48,96,160,74,90,25,161,125,89,75,25,8,0,18297.0,0.3601
36081048000,3,108.1447368,31.83294737,300,100.0,7,3,Cable,0.316666667,157.5612105,-0.600036149,980095,160127,819968,47165,50413,18984,0,0,805,1119.84,664,738,12,0,38,0,19,401,0,4,4,0,6,32360.79,0.088903887,0.08890389,0.0,2877,667,19,16,17,32,27,4,37,52,34,61,77,59,52,64,75,41,24384.0,0.4522
36081049500,1,351.4102564,253.1655385,1000,1000.0,6,4,Copper,0.381818182,580.9930256,1.636535327,581275,575,580700,575,0,0,0,0,326,577.02,524,526,0,0,1,0,77,172,2,4,0,0,5,27901.93,0.047631109,0.04763111,0.0,1329,495,59,18,4,17,16,23,37,7,19,32,84,71,38,9,30,31,28722.0,0.4295
36081051100,1,351.7663934,244.4992131,1000,1000.0,7,4,Copper,0.4,577.516,1.61816964,1035376,68391,966985,2941,20624,1260,500,4750,707,1119.17,848,873,2,2,6,0,45,452,3,20,2,1,13,18524.38,0.105968445,0.1059684,0.0,1963,787,41,48,29,10,10,34,31,114,12,55,41,121,74,51,73,43,35597.0,0.4452
36081051700,1,401.9059406,291.8917228,1000,1000.0,5,4,Copper,0.36,650.351802,2.002889142,1087142,264863,822279,37636,130693,19061,2100,0,563,894.01,834,941,14,3,51,0,65,276,5,13,12,0,23,17436.84,0.097150643,0.09715065,0.0,1694,725,49,26,19,13,98,30,8,59,49,45,96,58,77,34,36,28,31378.0,0.4327
36081053500,1,286.0526316,206.9452632,1000,1000.0,10,4,Copper,0.444444444,494.5252632,1.179811661,3378748,3036753,341995,192541,33930,127118,1278417,1315061,360,486.25,409,578,6,98,18,0,58,77,1,32,1,6,11,6756.649,0.19669512,0.2018191,0.005123962,1329,368,23,0,18,22,29,45,14,0,6,27,57,117,0,0,10,0,16764.0,0.3144
36081054700,1,295.537037,230.9444444,1000,1000.0,7,4,Copper,0.402777778,514.5092593,1.285367347,1447884,137541,1310343,14298,88671,6420,4220,4625,427,1011.0,1400,1473,2,1,58,0,264,53,0,5,4,0,1,97767.56,0.05044618,0.05044618,0.0,4932,1347,122,18,53,84,65,85,99,57,38,96,134,291,96,14,43,52,19821.0,0.4192
36081056100,1,420.75,347.7797778,1000,1000.0,7,4,Copper,0.538461538,698.1398889,2.25530634,102931,102931,0,64011,0,3478,0,0,36,25.0,0,4,0,0,0,0,0,0,22,0,0,0,0,143.4078,1.087806971,1.119847,0.03203992,156,55,0,0,0,0,4,0,0,0,0,0,10,4,29,0,4,4,39079.0,0.2022
36081058100,1,291.4705882,206.1372549,1000,1000.0,5,4,Cable,0.381355932,497.0392157,1.193090386,1306031,154551,1151480,17769,42510,5828,12551,0,529,801.0,1076,1146,8,0,35,1,84,227,0,8,7,1,4,51349.75,0.05497593,0.05497593,0.0,2823,1070,43,49,47,67,31,54,47,11,98,126,161,221,66,3,25,21,26501.0,0.3886
36081058900,1,339.7727273,268.7121212,1000,1000.0,7,4,Copper,0.407407407,577.6287879,1.618765387,1696765,256301,1440464,3600,66341,9595,3200,15800,460,970.5,1664,1778,2,3,50,0,275,53,1,6,4,5,3,63420.41,0.063812265,0.06381226,0.0,4047,1532,150,116,99,101,90,55,85,71,93,91,196,203,104,62,16,0,20478.0,0.4042
36081066501,1,221.0135135,100.4232072,1000,1000.0,6,4,Copper,0.416666667,374.2251171,0.544384974,1991516,107754,1883762,12919,21872,1250,0,2700,856,1676.25,1485,1506,5,0,4,0,84,707,0,2,4,8,6,26213.64,0.126689776,0.1266898,0.0,3321,1379,50,99,67,49,83,63,23,20,105,41,112,230,186,39,97,115,37476.0,0.4535
36081066701,1,331.0144231,218.4753846,1000,1000.0,4,4,Cable,0.338028169,542.2521154,1.431905416,1424662,28998,1395664,13054,4969,3775,1200,0,930,1368.75,1113,1127,3,0,5,0,44,688,0,4,1,1,7,25738.73,0.097673812,0.09767381,0.0,2514,1056,70,34,81,24,107,32,43,30,27,52,123,159,34,86,85,69,34308.0,0.4639
36081069701,3,141.4814815,30.18518519,330,100.0,5,3,Fiber,0.413043478,192.0740741,-0.417738826,1889296,161842,1727454,16078,33263,11050,11060,0,117,368.67,1900,1936,3,1,8,22,31,44,0,0,2,0,1,74459.08,0.050000618,0.05000062,0.0,3723,1701,136,55,61,175,53,27,56,157,120,207,105,263,136,70,64,16,28887.0,0.3992
36081071100,3,83.04395604,18.89345055,300,100.0,11,4,Fixed_wireless,0.402597403,127.9906813,-0.756228007,3724806,1005290,2719516,237189,364517,102934,19311,0,535,1080.34,2936,3201,33,0,6,20,39,328,0,3,11,5,6,38644.19,0.145015344,0.1450153,0.0,5604,2704,91,96,140,154,105,180,98,219,174,226,299,313,125,152,175,157,38033.0,0.4437
36081071303,3,107.1,16.42,330,100.0,7,3,Copper,0.608108108,151.81,-0.630414106,3034816,235328,2799488,37417,124836,61500,0,0,45,168.0,2777,2862,13,0,4,21,2,0,0,1,0,0,0,93892.46,0.055819178,0.05581918,0.0,5241,2649,92,139,63,36,33,85,170,59,148,205,351,346,334,222,237,129,44885.0,0.3813
36081072900,3,129.5609756,38.3262439,300,100.0,4,3,Fiber,0.450549451,180.7240976,-0.477689526,872153,181392,690761,9266,38696,0,2650,0,709,962.84,526,552,6,0,13,0,18,390,0,2,5,0,2,15483.46,0.074595712,0.07459571,0.0,1155,413,47,10,0,0,12,12,5,12,0,56,25,61,64,45,44,20,34205.0,0.3782
36081074900,3,146.8941176,42.82964706,300,100.0,2,3,Copper,0.431034483,199.3089412,-0.379524179,1484899,22100,1462799,8950,0,0,9800,0,734,1354.67,581,582,0,0,0,0,0,523,0,12,1,0,29,11766.27,0.138361645,0.1383616,0.0,1628,518,8,3,5,43,0,3,0,7,22,51,13,87,33,19,95,129,64971.0,0.5437
36081077300,3,109.6825397,22.18425397,330,100.0,8,3,Copper,0.428571429,157.7746667,-0.598908671,1924200,529134,1395066,311347,35000,116838,0,0,191,327.5,1183,1245,2,0,2,6,7,92,1,1,0,1,2,19330.05,0.108846064,0.1088461,0.0,2104,1093,20,44,49,0,77,34,61,47,19,83,170,134,128,78,112,37,43877.0,0.3716
36081085700,3,134.6551724,28.34482759,330,100.0,6,3,Copper,0.29787234,184.8275862,-0.456014854,2766785,444790,2321995,38341,39501,12645,14194,0,130,378.25,2331,2393,4,0,15,20,30,33,0,8,7,0,2,113413.7,0.051166646,0.05116665,0.0,5803,1800,251,144,164,121,80,49,124,42,99,122,146,205,136,60,49,8,17307.0,0.4672
36081116100,3,103.125,30.24033333,300,100.0,6,4,Copper,0.5,151.2451667,-0.633397561,2471428,907465,1563963,66196,27277,32770,0,0,175,478.25,1602,1655,6,0,7,12,47,63,0,2,15,0,1,66496.3,0.068891053,0.06889106,0.0,4581,1443,87,124,114,123,67,40,41,65,52,115,198,167,99,88,26,37,22032.0,0.4377
36081044602,3,81.11111111,15.77777778,300,100.0,8,3,Copper,0.405405405,123.0,-0.78258884,1982808,673123,1309685,62641,117294,9050,2400,1932,254,559.5,1740,1871,23,1,38,8,43,82,0,6,18,3,5,76133.64,0.065779069,0.06577907,0.0,5008,1404,234,97,105,46,46,97,82,80,96,215,101,76,36,32,47,14,14235.0,0.447
36081045400,3,122.9245283,34.62264151,300,100.0,4,3,Copper,0.431034483,172.2358491,-0.522524548,1632203,132848,1499355,56483,56316,0,0,0,518,913.67,1446,1537,14,0,26,7,95,209,0,1,3,1,3,49613.47,0.088524348,0.08852435,0.0,4392,1499,138,42,69,118,92,113,61,43,22,110,193,170,123,120,36,49,23851.0,0.4384
36081046200,3,118.3870968,33.5,300,100.0,7,3,Cable,0.333333333,168.6370968,-0.541533196,2610370,367885,2242485,58711,122441,13247,0,0,744,1283.92,2513,4894,19,0,44,16,93,325,0,10,5,0,5,87657.63,0.096751414,0.09675141,0.0,8481,2157,219,152,171,128,120,93,182,102,114,222,140,186,56,56,132,84,16016.0,0.4795
36081047000,3,112.173913,33.27513043,300,100.0,6,3,Copper,0.409090909,161.8114783,-0.577586188,1313490,288876,1024614,9034,79209,3113,0,0,914,1288.5,845,906,10,1,31,0,27,508,0,1,5,1,4,37214.58,0.088540565,0.08854056,0.0,3295,905,45,33,76,35,32,90,29,44,29,60,176,123,51,16,66,0,18235.0,0.3721
36081048200,3,110.8139535,29.11627907,300,100.0,5,3,Copper,0.407407407,157.872093,-0.598394064,937392,269246,668146,14803,61522,0,1590,0,456,611.67,413,475,12,0,24,2,5,214,0,3,12,1,3,18406.05,0.087362567,0.08736257,0.0,1608,408,24,7,9,9,21,25,10,22,13,36,16,34,61,43,63,15,24916.0,0.3779
36081050000,3,118.8311688,32.19179221,300,100.0,6,3,Copper,0.371428571,167.9270649,-0.545283592,1782236,268812,1513424,32415,78066,31403,18100,1600,448,775.67,1916,1991,7,4,23,10,59,194,1,12,11,3,9,34774.56,0.129088629,0.1290886,0.0,4489,1468,278,48,120,69,116,59,60,101,20,156,140,60,79,84,64,14,18409.0,0.489
36081052100,1,329.6170213,262.3370213,1000,1000.0,6,4,Fixed_wireless,0.333333333,563.7855319,1.545645158,1110656,339922,770734,12018,45884,6169,123926,102340,688,803.5,717,777,8,13,31,0,23,370,1,10,4,1,5,19983.01,0.073562503,0.0735625,0.0,1470,635,57,23,42,41,46,19,31,22,15,53,39,89,90,30,16,22,29153.0,0.4374
36081052500,1,376.7118644,298.8577627,1000,1000.0,3,4,Fiber,0.395348837,627.6407458,1.882929095,1203781,417029,786752,22806,11072,12688,119663,247200,686,916.95,799,836,3,14,12,0,53,374,0,6,0,1,12,22035.3,0.078011172,0.07801117,0.0,1719,683,73,23,28,58,27,0,35,21,19,72,60,117,65,30,31,24,38054.0,0.5869
36081054900,1,332.078125,259.71875,1000,1000.0,7,4,Fiber,0.394736842,565.4375,1.554370871,1854065,373510,1480555,30928,220088,34112,23318,14221,417,1000.0,1653,1892,16,3,71,1,247,25,0,15,2,3,8,87076.34,0.062370559,0.06237056,0.0,5431,1646,265,74,119,119,34,86,135,119,5,168,118,134,132,27,77,34,16964.0,0.4663
36081055700,1,290.923913,230.4213913,1000,1000.0,8,4,Copper,0.348837209,510.1346087,1.262260395,2099711,689933,1409778,53849,148871,12011,200681,169539,622,1100.5,1368,1509,7,17,75,0,153,205,1,16,6,5,3,42246.46,0.0921734,0.0921734,0.0,3894,1299,139,67,127,104,79,35,51,103,34,157,97,65,54,126,43,18,20311.0,0.4644
36081056500,1,335.0238095,266.8660952,1000,1000.0,5,4,Cable,0.496598639,570.9568571,1.583524176,616137,76624,539513,1431,3988,15412,5260,16029,394,578.17,540,577,3,14,5,0,60,184,0,21,2,1,11,35404.7,0.045361214,0.04536121,0.0,1606,454,56,20,41,26,0,39,25,14,17,46,41,37,51,0,41,0,17242.0,0.4553
36081057900,2,145.4117647,26.26682353,300,100.0,2,3,Cable,0.357142857,189.5451765,-0.431096491,713185,44209,668976,5340,16569,8590,0,9210,276,451.0,709,727,1,1,1,0,69,117,0,4,0,1,0,63283.2,0.026389311,0.02638931,0.0,1670,601,117,10,38,52,27,11,31,5,45,49,27,75,67,16,22,9,21490.0,0.4744
36081058700,1,353.75,280.25,1000,1000.0,3,4,Cable,0.357142857,595.375,1.712501073,1582900,123493,1459407,23471,52853,4735,15759,865,572,934.0,1347,1427,3,0,43,0,117,253,1,5,3,0,2,54637.92,0.055803733,0.05580373,0.0,3049,1283,98,80,63,93,72,80,70,54,58,155,95,184,98,36,38,9,24048.0,0.4044
36081059300,1,322.2151899,255.4177215,1000,1000.0,7,4,Copper,0.487179487,553.4240506,1.4909157,2008039,269663,1738376,26518,79873,15648,8215,21500,901,1337.75,1691,1781,9,4,40,2,190,344,0,22,8,0,0,40543.04,0.097353347,0.09735335,0.0,3947,1439,59,82,130,49,103,35,111,19,86,158,142,155,152,32,60,66,25344.0,0.4229
36081059900,1,335.1190476,266.8660952,1000,1000.0,5,4,Fiber,0.351351351,571.0520952,1.584027224,852842,163985,688857,3130,25610,4500,2487,0,594,738.0,620,637,1,1,11,1,21,326,0,1,3,0,3,28145.62,0.049066251,0.04906625,0.0,1381,577,24,21,30,84,34,17,10,25,17,58,33,57,41,74,23,29,31552.0,0.4335
36081060100,1,344.4878049,273.4033171,1000,1000.0,4,4,Copper,0.391304348,583.1894634,1.648136936,928165,98505,829660,9248,61318,4689,7300,11455,632,851.75,853,906,6,4,32,0,49,330,0,3,0,1,8,32687.64,0.059624987,0.05962498,0.0,1949,769,51,49,19,57,22,27,13,17,35,25,110,171,67,22,70,14,29205.0,0.3903
36081060701,1,338.1470588,253.0992941,1000,1000.0,5,4,Copper,0.393939394,567.1967059,1.563663016,4368,2856,1512,0,756,0,0,0,15,5.0,2,4,0,0,1,0,0,0,1,0,0,0,0,36.348,0.275118263,0.2751183,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,
36081062900,2,110.4516129,22.49367742,300,100.0,5,3,Copper,0.471428571,154.1984516,-0.617798278,1478719,336447,1142272,20912,131046,21986,24961,6649,589,1021.75,1200,1323,11,5,63,1,101,278,0,11,7,1,2,45377.01,0.067170581,0.06717058,0.0,3048,1076,94,51,65,82,26,62,30,62,28,66,100,179,86,71,26,48,24668.0,0.4343
36081066400,3,125.53125,35.49067647,300,100.0,9,4,Fixed_wireless,0.288461538,177.7765882,-0.493258303,4486951,908168,3575222,263369,48845,860,345500,0,2320,3402.85,3012,3057,11,7,9,0,129,1633,9,12,5,1,69,9415.021,1.05799023,1.144017,0.08602704,9961,2997,146,63,28,87,73,83,181,116,74,231,174,587,331,225,381,217,29920.0,0.38
36081073700,3,105.7051282,23.80769231,300,100.0,9,3,Copper,0.363636364,152.1089744,-0.62883492,2003975,620424,1383551,177252,283470,56963,4558,0,239,611.25,1190,1458,41,0,26,7,3,132,0,0,3,1,8,21538.49,0.08138918,0.08138918,0.0,1753,1021,59,30,16,26,17,93,42,38,50,93,73,139,88,58,65,134,63548.0,0.5052
36081076902,3,102.5714286,20.19771429,300,100.0,6,3,Copper,0.357142857,145.6702857,-0.662844143,905885,176844,729041,31300,110024,600,0,0,140,250.25,681,748,5,0,12,7,4,60,0,0,1,0,0,37668.37,0.039980494,0.03998049,0.0,1506,685,37,33,11,11,5,19,0,6,31,46,52,157,99,39,72,67,49212.0,0.418
36081077908,3,158.6,15.342,300,100.0,3,3,Cable,0.35,197.771,-0.387647601,1735049,356265,1378784,58752,0,97500,0,1735,156,178.0,1448,1458,0,1,0,1,14,56,0,2,3,0,2,52713.14,0.07779843,0.07779843,0.0,4101,1336,151,41,80,93,35,76,95,70,83,151,118,126,57,96,61,3,18811.0,0.4145
36081079701,3,105.15625,18.65625,330,100.0,7,3,Fiber,0.333333333,150.984375,-0.634775066,3133608,284218,2849390,32739,78983,106550,21597,0,96,357.5,2966,3027,6,0,15,4,9,54,1,0,3,0,2,154710.5,0.042977033,0.04297703,0.0,6649,2729,423,198,64,200,78,114,126,53,91,206,216,389,189,123,157,102,27114.0,0.4654
36081080900,3,134.36,31.49194667,300,100.0,5,3,Fiber,0.28358209,182.6059733,-0.467749438,6215001,3369639,2845362,273131,54658,96673,0,0,1601,1244.01,2799,2923,6,0,7,3,19,569,0,0,13,1,5,19524.56,0.388997169,0.3889972,0.0,7595,2708,82,217,131,110,118,14,71,144,44,177,178,358,385,107,434,138,34209.0,0.4229
36081083700,3,122.7276423,32.58939837,300,100.0,4,3,Cable,0.417910448,171.0223415,-0.528934308,2253615,112022,2141593,8948,42118,320,842,0,1454,2289.54,1690,1729,8,0,10,0,35,1211,1,17,3,0,7,18828.91,0.29948633,0.2994863,0.0,5639,1581,100,35,167,53,143,69,99,55,21,213,134,133,184,32,88,55,19625.0,0.4366
36081084900,3,110.7142857,25.15873016,330,100.0,9,3,Fixed_wireless,0.270833333,160.7936508,-0.582962364,4379576,1943764,2435812,456142,562269,206342,37945,574110,387,1036.0,2968,3502,48,24,92,14,72,64,0,20,3,2,13,67234.14,0.117068496,0.1170685,0.0,7871,2337,210,87,165,545,86,141,137,130,115,162,203,126,48,97,42,43,16587.0,0.4937
36081090700,3,107.76,27.78645333,300,100.0,11,4,Fiber,0.379310345,157.1532267,-0.602191124,4589651,4045646,544005,791222,235648,360236,220139,1450534,514,649.93,466,634,12,50,4,0,37,223,7,18,7,21,57,1535.059,0.799317989,0.9321094,0.1327914,1227,404,28,18,19,23,20,47,22,16,21,15,27,99,0,12,37,0,21750.0,0.3971
36081104700,3,129.7796053,37.62368421,300,100.0,6,3,Cable,0.534883721,181.5914474,-0.473108175,3897878,320712,3577166,11247,67757,4785,1821,0,1611,2540.4,2866,2914,11,0,12,4,181,1084,3,10,5,0,19,20743.27,0.324924671,0.3249247,0.0,6740,2466,126,48,120,96,224,223,103,95,128,259,199,250,222,185,69,119,26735.0,0.4178
36081107202,3,130.2857143,48.79085714,300,100.0,2,3,Copper,0.353383459,185.6811429,-0.451506359,31397,31397,0,1320,0,0,0,0,11,3.0,0,3,0,0,0,0,0,0,8,0,0,0,2,0.0,2.897598367,9.320759,6.42316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
36081115900,3,136.627451,40.30603922,300,100.0,2,3,Cable,0.351851852,187.7804706,-0.440417687,1839196,207859,1629865,21603,16743,34138,0,0,638,978.03,1384,1478,2,0,16,7,44,332,0,4,18,0,13,36710.3,0.119258082,0.1192581,0.0,4378,1361,84,66,26,123,91,76,38,26,67,61,166,252,129,63,30,63,22901.0,0.4187
36081117500,3,118.4149855,33.6946087,300,100.0,8,3,Cable,0.423076923,169.2622899,-0.53823092,2836777,473098,2363679,51872,78316,95547,97524,23667,1191,1812.43,1986,2110,16,5,28,5,104,628,0,8,7,2,14,22948.89,0.216873206,0.2168732,0.0,4977,1900,102,91,112,7,68,128,88,86,67,132,215,176,271,92,172,93,31598.0,0.4113
36081000700,1,292.9175627,232.546724,1000,1000.0,14,4,Cable,0.416666667,516.1909247,1.294249922,5674123,2606917,3067206,593532,237549,221152,352708,771379,708,1708.5,3446,3967,44,103,124,22,173,129,4,35,13,13,27,24934.44,0.210431863,0.2104319,0.0,5247,2865,159,72,33,87,159,79,47,123,27,335,170,321,337,187,411,318,58035.0,0.4256
36081001900,1,271.6864608,194.6734822,1000,1000.0,19,4,Copper,0.396825397,478.5232019,1.095288598,12623901,8982561,3641340,3849998,340848,702081,1072675,2480686,436,1003.5,3928,4545,57,150,40,9,18,27,1,50,6,12,71,3941.174,0.340761424,0.3407614,0.0,1343,735,45,31,10,18,0,0,18,0,38,43,48,19,137,37,133,158,72713.0,0.4031
36081003300,1,274.0539419,188.1659087,1000,1000.0,16,4,Fixed_wireless,0.333333333,476.1368963,1.082684106,6001785,4185420,1799499,1288744,169773,281560,678479,1339784,449,996.5,2300,3090,40,126,43,4,48,79,1,60,7,11,18,13629.91,0.196259597,0.1962596,0.0,2675,989,89,94,24,76,105,43,18,26,35,56,36,151,59,33,65,79,30038.0,0.5298
